n_row,id_invoice,id_scu,quantity,price,sum
43612,14456.0,83.0,7.0,1106.3829787234042,7744.680851063829
43613,14457.0,75.0,30.0,2696.808510638298,80904.25531914893
43614,14457.0,40.0,7.0,4287.234042553191,30010.638297872338
43615,14457.0,15.0,3.0,2420.2127659574467,7260.6382978723395
43616,14458.0,72.0,25.0,2281.9148936170213,57047.872340425536
43617,14458.0,44.0,17.0,1521.276595744681,25861.702127659577
43618,14458.0,50.0,12.0,4287.234042553191,51446.80851063829
43619,14458.0,92.0,3.0,2973.404255319149,8920.212765957447
43620,14459.0,93.0,5.0,3803.191489361702,19015.957446808512
43621,14459.0,50.0,2.0,4287.234042553191,8574.468085106382
43622,14459.0,41.0,13.0,1659.5744680851064,21574.468085106382
43623,14459.0,35.0,1.0,3803.191489361702,3803.191489361702
43624,14459.0,49.0,21.0,3734.0425531914893,78414.89361702127
43625,14460.0,96.0,12.0,484.04255319148933,5808.510638297872
43626,14460.0,39.0,13.0,3457.446808510638,44946.80851063829
43627,14460.0,17.0,1.0,1853.191489361702,1853.191489361702
43628,14460.0,9.0,6.0,3457.446808510638,20744.68085106383
43629,14460.0,114.0,2.0,2046.8085106382978,4093.6170212765956
43630,14461.0,3.0,7.0,1977.659574468085,13843.617021276596
43631,14461.0,107.0,12.0,442.55319148936167,5310.6382978723395
43632,14461.0,93.0,7.0,3803.191489361702,26622.340425531915
43633,14461.0,12.0,8.0,4287.234042553191,34297.87234042553
43634,14461.0,34.0,5.0,4356.382978723404,21781.914893617024
43635,14462.0,53.0,8.0,10718.085106382978,85744.68085106382
43636,14462.0,107.0,12.0,442.55319148936167,5310.6382978723395
43637,14462.0,14.0,9.0,4494.680851063829,40452.127659574464
43638,14462.0,78.0,10.0,1078.723404255319,10787.234042553191
43639,14463.0,36.0,8.0,2420.2127659574467,19361.702127659573
43640,14463.0,12.0,7.0,4287.234042553191,30010.638297872338
43641,14463.0,86.0,3.0,345.74468085106383,1037.2340425531916
43642,14464.0,104.0,7.0,1555.851063829787,10890.95744680851
43643,14464.0,73.0,34.0,1825.5319148936169,62068.085106382976
43644,14464.0,84.0,3.0,1244.6808510638298,3734.0425531914893
43645,14464.0,112.0,10.0,1659.5744680851064,16595.744680851065
43646,14464.0,36.0,26.0,2420.2127659574467,62925.53191489361
43647,14465.0,46.0,23.0,2765.9574468085107,63617.02127659575
43648,14465.0,12.0,5.0,4287.234042553191,21436.170212765956
43649,14465.0,51.0,19.0,8989.361702127659,170797.8723404255
43650,14466.0,112.0,7.0,1659.5744680851064,11617.021276595746
43651,14466.0,30.0,7.0,2904.255319148936,20329.787234042553
43652,14466.0,84.0,11.0,1244.6808510638298,13691.489361702128
43653,14466.0,69.0,30.0,5255.31914893617,157659.5744680851
43654,14467.0,95.0,5.0,4135.106382978724,20675.531914893618
43655,14467.0,53.0,10.0,10718.085106382978,107180.85106382977
43656,14467.0,101.0,7.0,1382.9787234042553,9680.851063829787
43657,14468.0,81.0,8.0,829.7872340425532,6638.297872340426
43658,14468.0,100.0,4.0,1369.1489361702127,5476.595744680851
43659,14469.0,107.0,9.0,442.55319148936167,3982.978723404255
43660,14469.0,83.0,2.0,1106.3829787234042,2212.7659574468084
43661,14469.0,47.0,20.0,2544.68085106383,50893.617021276594
43662,14469.0,6.0,5.0,1521.276595744681,7606.382978723404
43663,14470.0,14.0,3.0,4494.680851063829,13484.042553191488
43664,14470.0,24.0,10.0,7191.489361702127,71914.89361702127
43665,14470.0,113.0,11.0,1867.0212765957447,20537.23404255319
43666,14471.0,72.0,1.0,2281.9148936170213,2281.9148936170213
43667,14471.0,75.0,20.0,2696.808510638298,53936.17021276595
43668,14471.0,94.0,6.0,3222.3404255319147,19334.042553191488
43669,14471.0,16.0,3.0,2323.404255319149,6970.212765957447
43670,14472.0,14.0,5.0,4494.680851063829,22473.404255319147
43671,14472.0,18.0,2.0,2696.808510638298,5393.617021276596
43672,14472.0,100.0,7.0,1369.1489361702127,9584.042553191488
43673,14473.0,113.0,3.0,1867.0212765957447,5601.063829787234
43674,14473.0,69.0,36.0,5255.31914893617,189191.48936170212
43675,14473.0,32.0,10.0,3180.851063829787,31808.51063829787
43676,14473.0,113.0,7.0,1867.0212765957447,13069.148936170213
43677,14474.0,47.0,17.0,2544.68085106383,43259.574468085106
43678,14474.0,6.0,7.0,1521.276595744681,10648.936170212766
43679,14475.0,45.0,15.0,3734.0425531914893,56010.63829787234
43680,14475.0,76.0,10.0,691.4893617021277,6914.893617021276
43681,14475.0,75.0,35.0,2696.808510638298,94388.29787234042
43682,14475.0,111.0,3.0,1313.8297872340424,3941.489361702127
43683,14475.0,72.0,27.0,2281.9148936170213,61611.70212765958
43684,14476.0,49.0,14.0,3734.0425531914893,52276.59574468085
43685,14476.0,11.0,4.0,3734.0425531914893,14936.170212765957
43686,14476.0,57.0,34.0,1894.6808510638298,64419.14893617021
43687,14477.0,62.0,16.0,2323.404255319149,37174.46808510638
43688,14477.0,26.0,4.0,5974.468085106383,23897.872340425532
43689,14477.0,91.0,6.0,2420.2127659574467,14521.276595744679
43690,14477.0,87.0,13.0,484.04255319148933,6292.553191489362
43691,14478.0,101.0,10.0,1382.9787234042553,13829.787234042553
43692,14478.0,26.0,3.0,5974.468085106383,17923.40425531915
43693,14478.0,67.0,8.0,3844.68085106383,30757.44680851064
43694,14478.0,79.0,13.0,1147.872340425532,14922.340425531916
43695,14478.0,61.0,27.0,2171.276595744681,58624.46808510638
43696,14479.0,108.0,3.0,525.531914893617,1576.595744680851
43697,14479.0,50.0,15.0,4287.234042553191,64308.51063829787
43698,14480.0,43.0,18.0,1867.0212765957447,33606.382978723406
43699,14481.0,21.0,4.0,3250.0,13000.0
43700,14481.0,62.0,49.0,2323.404255319149,113846.8085106383
43701,14481.0,71.0,37.0,1970.7446808510638,72917.55319148937
43702,14481.0,46.0,6.0,2765.9574468085107,16595.744680851065
43703,14481.0,103.0,6.0,1797.8723404255318,10787.234042553191
43704,14482.0,102.0,2.0,1659.5744680851064,3319.148936170213
43705,14483.0,88.0,2.0,898.9361702127659,1797.8723404255318
43706,14483.0,25.0,4.0,4978.723404255319,19914.893617021276
43707,14483.0,112.0,4.0,1659.5744680851064,6638.297872340426
43708,14484.0,8.0,10.0,1861.4893617021276,18614.893617021276
43709,14484.0,98.0,2.0,691.4893617021277,1382.9787234042553
43710,14484.0,96.0,11.0,484.04255319148933,5324.468085106382
43711,14485.0,52.0,23.0,7606.382978723404,174946.8085106383
43712,14486.0,83.0,11.0,1106.3829787234042,12170.212765957447
43713,14486.0,9.0,9.0,3457.446808510638,31117.021276595744
43714,14486.0,42.0,26.0,2558.5106382978724,66521.27659574468
43715,14486.0,1.0,8.0,1728.723404255319,13829.787234042553
43716,14487.0,46.0,23.0,2765.9574468085107,63617.02127659575
43717,14487.0,30.0,6.0,2904.255319148936,17425.531914893618
43718,14487.0,52.0,24.0,7606.382978723404,182553.1914893617
43719,14488.0,91.0,3.0,2420.2127659574467,7260.6382978723395
43720,14488.0,30.0,2.0,2904.255319148936,5808.510638297872
43721,14488.0,16.0,5.0,2323.404255319149,11617.021276595744
43722,14489.0,73.0,49.0,1825.5319148936169,89451.06382978722
43723,14489.0,21.0,5.0,3250.0,16250.0
43724,14489.0,84.0,4.0,1244.6808510638298,4978.723404255319
43725,14490.0,94.0,6.0,3222.3404255319147,19334.042553191488
43726,14490.0,29.0,4.0,2475.531914893617,9902.127659574468
43727,14490.0,41.0,11.0,1659.5744680851064,18255.31914893617
43728,14490.0,27.0,1.0,6707.446808510638,6707.446808510638
43729,14490.0,49.0,12.0,3734.0425531914893,44808.51063829787
43730,14491.0,106.0,2.0,387.2340425531915,774.468085106383
43731,14491.0,56.0,7.0,1728.723404255319,12101.063829787234
43732,14491.0,97.0,5.0,677.6595744680851,3388.297872340426
43733,14492.0,28.0,8.0,8989.361702127659,71914.89361702127
43734,14492.0,25.0,9.0,4978.723404255319,44808.51063829787
43735,14492.0,55.0,5.0,10925.531914893616,54627.65957446808
43736,14492.0,31.0,3.0,2323.404255319149,6970.212765957447
43737,14493.0,33.0,6.0,2696.808510638298,16180.851063829787
43738,14493.0,80.0,5.0,1272.340425531915,6361.702127659574
43739,14493.0,48.0,15.0,3042.553191489362,45638.29787234042
43740,14493.0,57.0,30.0,1894.6808510638298,56840.425531914894
43741,14494.0,105.0,12.0,2420.2127659574467,29042.553191489358
43742,14494.0,14.0,6.0,4494.680851063829,26968.085106382976
43743,14494.0,75.0,5.0,2696.808510638298,13484.042553191488
43744,14495.0,73.0,18.0,1825.5319148936169,32859.574468085106
43745,14495.0,36.0,7.0,2420.2127659574467,16941.489361702126
43746,14495.0,72.0,25.0,2281.9148936170213,57047.872340425536
43747,14495.0,11.0,7.0,3734.0425531914893,26138.297872340427
43748,14495.0,105.0,10.0,2420.2127659574467,24202.127659574468
43749,14496.0,77.0,9.0,898.9361702127659,8090.425531914893
43750,14496.0,107.0,3.0,442.55319148936167,1327.6595744680849
43751,14496.0,82.0,7.0,968.0851063829787,6776.595744680851
43752,14497.0,11.0,7.0,3734.0425531914893,26138.297872340427
43753,14497.0,77.0,2.0,898.9361702127659,1797.8723404255318
43754,14497.0,34.0,1.0,4356.382978723404,4356.382978723404
43755,14498.0,49.0,19.0,3734.0425531914893,70946.8085106383
43756,14498.0,72.0,23.0,2281.9148936170213,52484.04255319149
43757,14498.0,103.0,11.0,1797.8723404255318,19776.59574468085
43758,14498.0,9.0,2.0,3457.446808510638,6914.893617021276
43759,14498.0,31.0,2.0,2323.404255319149,4646.808510638298
43760,14499.0,34.0,7.0,4356.382978723404,30494.68085106383
43761,14500.0,79.0,10.0,1147.872340425532,11478.723404255321
43762,14500.0,86.0,13.0,345.74468085106383,4494.68085106383
43763,14501.0,107.0,1.0,442.55319148936167,442.55319148936167
43764,14501.0,75.0,29.0,2696.808510638298,78207.44680851063
43765,14502.0,82.0,8.0,968.0851063829787,7744.680851063829
43766,14502.0,109.0,11.0,622.3404255319149,6845.744680851064
43767,14502.0,70.0,4.0,5670.212765957447,22680.85106382979
43768,14503.0,24.0,4.0,7191.489361702127,28765.95744680851
43769,14503.0,28.0,8.0,8989.361702127659,71914.89361702127
43770,14503.0,51.0,3.0,8989.361702127659,26968.085106382976
43771,14503.0,85.0,2.0,1175.531914893617,2351.063829787234
43772,14503.0,27.0,2.0,6707.446808510638,13414.893617021276
43773,14504.0,53.0,12.0,10718.085106382978,128617.02127659574
43774,14505.0,31.0,5.0,2323.404255319149,11617.021276595744
43775,14506.0,103.0,3.0,1797.8723404255318,5393.617021276596
43776,14506.0,13.0,9.0,2420.2127659574467,21781.91489361702
43777,14506.0,73.0,18.0,1825.5319148936169,32859.574468085106
43778,14506.0,54.0,25.0,13553.191489361701,338829.78723404254
43779,14506.0,39.0,23.0,3457.446808510638,79521.27659574468
43780,14507.0,81.0,11.0,829.7872340425532,9127.659574468085
43781,14507.0,10.0,8.0,3250.0,26000.0
43782,14507.0,24.0,6.0,7191.489361702127,43148.936170212764
43783,14508.0,87.0,6.0,484.04255319148933,2904.255319148936
43784,14508.0,45.0,22.0,3734.0425531914893,82148.93617021276
43785,14508.0,88.0,13.0,898.9361702127659,11686.170212765957
43786,14508.0,27.0,3.0,6707.446808510638,20122.340425531915
43787,14508.0,102.0,6.0,1659.5744680851064,9957.446808510638
43788,14509.0,66.0,17.0,5047.872340425532,85813.82978723403
43789,14509.0,79.0,9.0,1147.872340425532,10330.851063829788
43790,14509.0,19.0,10.0,2399.468085106383,23994.68085106383
43791,14509.0,16.0,3.0,2323.404255319149,6970.212765957447
43792,14509.0,5.0,5.0,2904.255319148936,14521.276595744679
43793,14510.0,23.0,8.0,5324.468085106383,42595.744680851065
43794,14510.0,77.0,4.0,898.9361702127659,3595.7446808510635
43795,14511.0,12.0,5.0,4287.234042553191,21436.170212765956
43796,14511.0,84.0,7.0,1244.6808510638298,8712.765957446809
43797,14511.0,102.0,3.0,1659.5744680851064,4978.723404255319
43798,14512.0,71.0,47.0,1970.7446808510638,92625.0
43799,14513.0,69.0,38.0,5255.31914893617,199702.12765957444
43800,14513.0,14.0,7.0,4494.680851063829,31462.765957446805
43801,14513.0,17.0,2.0,1853.191489361702,3706.382978723404
43802,14514.0,11.0,5.0,3734.0425531914893,18670.212765957447
43803,14514.0,50.0,19.0,4287.234042553191,81457.44680851063
43804,14514.0,73.0,45.0,1825.5319148936169,82148.93617021276
43805,14515.0,58.0,47.0,1991.4893617021276,93600.0
43806,14515.0,25.0,8.0,4978.723404255319,39829.78723404255
43807,14515.0,80.0,12.0,1272.340425531915,15268.08510638298
43808,14515.0,39.0,5.0,3457.446808510638,17287.23404255319
43809,14515.0,27.0,3.0,6707.446808510638,20122.340425531915
43810,14516.0,50.0,12.0,4287.234042553191,51446.80851063829
43811,14517.0,83.0,11.0,1106.3829787234042,12170.212765957447
43812,14517.0,52.0,26.0,7606.382978723404,197765.95744680852
43813,14517.0,6.0,4.0,1521.276595744681,6085.106382978724
43814,14517.0,112.0,5.0,1659.5744680851064,8297.872340425532
43815,14518.0,12.0,1.0,4287.234042553191,4287.234042553191
43816,14518.0,90.0,3.0,1037.2340425531916,3111.7021276595747
43817,14518.0,23.0,7.0,5324.468085106383,37271.27659574468
43818,14518.0,51.0,12.0,8989.361702127659,107872.3404255319
43819,14519.0,75.0,32.0,2696.808510638298,86297.87234042553
43820,14519.0,87.0,12.0,484.04255319148933,5808.510638297872
43821,14519.0,56.0,10.0,1728.723404255319,17287.23404255319
43822,14520.0,99.0,12.0,940.4255319148936,11285.106382978724
43823,14520.0,33.0,6.0,2696.808510638298,16180.851063829787
43824,14521.0,13.0,6.0,2420.2127659574467,14521.276595744679
43825,14521.0,31.0,4.0,2323.404255319149,9293.617021276596
43826,14522.0,17.0,6.0,1853.191489361702,11119.148936170212
43827,14523.0,88.0,7.0,898.9361702127659,6292.553191489361
43828,14523.0,79.0,1.0,1147.872340425532,1147.872340425532
43829,14524.0,1.0,4.0,1728.723404255319,6914.893617021276
43830,14524.0,78.0,13.0,1078.723404255319,14023.404255319148
43831,14524.0,65.0,8.0,2904.255319148936,23234.042553191488
43832,14524.0,91.0,1.0,2420.2127659574467,2420.2127659574467
43833,14525.0,66.0,50.0,5047.872340425532,252393.6170212766
43834,14525.0,109.0,6.0,622.3404255319149,3734.0425531914893
43835,14525.0,28.0,8.0,8989.361702127659,71914.89361702127
43836,14525.0,98.0,3.0,691.4893617021277,2074.468085106383
43837,14526.0,99.0,5.0,940.4255319148936,4702.1276595744675
43838,14526.0,106.0,2.0,387.2340425531915,774.468085106383
43839,14526.0,57.0,27.0,1894.6808510638298,51156.382978723406
43840,14526.0,63.0,1.0,1872.5531914893618,1872.5531914893618
43841,14527.0,85.0,4.0,1175.531914893617,4702.127659574468
43842,14527.0,70.0,22.0,5670.212765957447,124744.68085106384
43843,14527.0,114.0,6.0,2046.8085106382978,12280.851063829787
43844,14527.0,22.0,3.0,6306.382978723404,18919.14893617021
43845,14528.0,63.0,26.0,1872.5531914893618,48686.382978723406
43846,14528.0,45.0,7.0,3734.0425531914893,26138.297872340427
43847,14529.0,96.0,2.0,484.04255319148933,968.0851063829787
43848,14529.0,84.0,2.0,1244.6808510638298,2489.3617021276596
43849,14529.0,32.0,5.0,3180.851063829787,15904.255319148935
43850,14529.0,21.0,9.0,3250.0,29250.0
43851,14529.0,9.0,5.0,3457.446808510638,17287.23404255319
43852,14530.0,96.0,9.0,484.04255319148933,4356.382978723404
43853,14530.0,16.0,1.0,2323.404255319149,2323.404255319149
43854,14531.0,43.0,23.0,1867.0212765957447,42941.48936170213
43855,14531.0,108.0,1.0,525.531914893617,525.531914893617
43856,14531.0,18.0,7.0,2696.808510638298,18877.659574468085
43857,14532.0,20.0,9.0,2904.255319148936,26138.297872340423
43858,14533.0,13.0,4.0,2420.2127659574467,9680.851063829787
43859,14533.0,51.0,1.0,8989.361702127659,8989.361702127659
43860,14534.0,87.0,10.0,484.04255319148933,4840.425531914893
43861,14534.0,105.0,8.0,2420.2127659574467,19361.702127659573
43862,14535.0,2.0,2.0,2558.5106382978724,5117.021276595745
43863,14535.0,83.0,2.0,1106.3829787234042,2212.7659574468084
43864,14535.0,37.0,18.0,3042.553191489362,54765.95744680851
43865,14535.0,35.0,2.0,3803.191489361702,7606.382978723404
43866,14535.0,54.0,7.0,13553.191489361701,94872.3404255319
43867,14536.0,54.0,26.0,13553.191489361701,352382.97872340423
43868,14536.0,60.0,10.0,2420.2127659574467,24202.127659574468
43869,14537.0,44.0,26.0,1521.276595744681,39553.19148936171
43870,14538.0,12.0,5.0,4287.234042553191,21436.170212765956
43871,14538.0,81.0,14.0,829.7872340425532,11617.021276595746
43872,14538.0,90.0,14.0,1037.2340425531916,14521.276595744683
43873,14538.0,53.0,14.0,10718.085106382978,150053.1914893617
43874,14538.0,74.0,11.0,1521.276595744681,16734.042553191488
43875,14539.0,111.0,9.0,1313.8297872340424,11824.468085106382
43876,14539.0,111.0,12.0,1313.8297872340424,15765.957446808508
43877,14539.0,112.0,5.0,1659.5744680851064,8297.872340425532
43878,14540.0,8.0,8.0,1861.4893617021276,14891.91489361702
43879,14540.0,38.0,6.0,2696.808510638298,16180.851063829787
43880,14540.0,78.0,11.0,1078.723404255319,11865.95744680851
43881,14540.0,93.0,8.0,3803.191489361702,30425.531914893618
43882,14541.0,63.0,34.0,1872.5531914893618,63666.8085106383
43883,14541.0,108.0,9.0,525.531914893617,4729.787234042553
43884,14541.0,8.0,6.0,1861.4893617021276,11168.936170212764
43885,14542.0,40.0,8.0,4287.234042553191,34297.87234042553
43886,14542.0,13.0,5.0,2420.2127659574467,12101.063829787234
43887,14542.0,87.0,3.0,484.04255319148933,1452.127659574468
43888,14542.0,29.0,2.0,2475.531914893617,4951.063829787234
43889,14542.0,114.0,2.0,2046.8085106382978,4093.6170212765956
43890,14543.0,31.0,1.0,2323.404255319149,2323.404255319149
43891,14543.0,27.0,3.0,6707.446808510638,20122.340425531915
43892,14543.0,50.0,17.0,4287.234042553191,72882.97872340425
43893,14543.0,53.0,15.0,10718.085106382978,160771.27659574465
43894,14543.0,83.0,5.0,1106.3829787234042,5531.914893617021
43895,14544.0,99.0,12.0,940.4255319148936,11285.106382978724
43896,14544.0,22.0,9.0,6306.382978723404,56757.44680851064
43897,14544.0,67.0,42.0,3844.68085106383,161476.59574468085
43898,14545.0,93.0,10.0,3803.191489361702,38031.914893617024
43899,14545.0,114.0,3.0,2046.8085106382978,6140.425531914893
43900,14545.0,74.0,38.0,1521.276595744681,57808.51063829787
43901,14546.0,106.0,6.0,387.2340425531915,2323.404255319149
43902,14547.0,6.0,9.0,1521.276595744681,13691.489361702128
43903,14547.0,64.0,37.0,2323.404255319149,85965.9574468085
43904,14547.0,93.0,13.0,3803.191489361702,49441.48936170213
43905,14548.0,101.0,3.0,1382.9787234042553,4148.936170212766
43906,14548.0,113.0,10.0,1867.0212765957447,18670.212765957447
43907,14548.0,107.0,8.0,442.55319148936167,3540.4255319148933
43908,14548.0,69.0,39.0,5255.31914893617,204957.44680851063
43909,14549.0,104.0,4.0,1555.851063829787,6223.404255319148
43910,14550.0,16.0,4.0,2323.404255319149,9293.617021276596
43911,14550.0,11.0,6.0,3734.0425531914893,22404.255319148935
43912,14551.0,6.0,8.0,1521.276595744681,12170.212765957447
43913,14551.0,99.0,3.0,940.4255319148936,2821.276595744681
43914,14552.0,1.0,4.0,1728.723404255319,6914.893617021276
43915,14552.0,44.0,21.0,1521.276595744681,31946.8085106383
43916,14552.0,85.0,2.0,1175.531914893617,2351.063829787234
43917,14553.0,56.0,43.0,1728.723404255319,74335.10638297872
43918,14553.0,69.0,46.0,5255.31914893617,241744.6808510638
43919,14553.0,56.0,12.0,1728.723404255319,20744.68085106383
43920,14553.0,94.0,13.0,3222.3404255319147,41890.425531914894
43921,14553.0,21.0,4.0,3250.0,13000.0
43922,14554.0,57.0,17.0,1894.6808510638298,32209.574468085106
43923,14554.0,111.0,7.0,1313.8297872340424,9196.808510638297
43924,14554.0,81.0,14.0,829.7872340425532,11617.021276595746
43925,14555.0,93.0,5.0,3803.191489361702,19015.957446808512
43926,14555.0,108.0,10.0,525.531914893617,5255.31914893617
43927,14555.0,62.0,45.0,2323.404255319149,104553.1914893617
43928,14555.0,36.0,25.0,2420.2127659574467,60505.31914893616
43929,14555.0,108.0,6.0,525.531914893617,3153.191489361702
43930,14556.0,28.0,4.0,8989.361702127659,35957.446808510635
43931,14557.0,43.0,15.0,1867.0212765957447,28005.31914893617
43932,14557.0,5.0,4.0,2904.255319148936,11617.021276595744
43933,14557.0,60.0,47.0,2420.2127659574467,113750.0
43934,14558.0,59.0,43.0,2212.7659574468084,95148.93617021276
43935,14559.0,80.0,8.0,1272.340425531915,10178.72340425532
43936,14559.0,14.0,1.0,4494.680851063829,4494.680851063829
43937,14559.0,2.0,10.0,2558.5106382978724,25585.106382978724
43938,14559.0,107.0,6.0,442.55319148936167,2655.3191489361698
43939,14560.0,93.0,6.0,3803.191489361702,22819.14893617021
43940,14561.0,114.0,3.0,2046.8085106382978,6140.425531914893
43941,14561.0,4.0,4.0,2392.553191489362,9570.212765957447
43942,14561.0,43.0,10.0,1867.0212765957447,18670.212765957447
43943,14561.0,57.0,19.0,1894.6808510638298,35998.936170212764
43944,14561.0,5.0,7.0,2904.255319148936,20329.787234042553
43945,14562.0,52.0,20.0,7606.382978723404,152127.6595744681
43946,14563.0,44.0,13.0,1521.276595744681,19776.595744680853
43947,14564.0,45.0,17.0,3734.0425531914893,63478.72340425532
43948,14565.0,34.0,9.0,4356.382978723404,39207.44680851064
43949,14565.0,81.0,7.0,829.7872340425532,5808.510638297873
43950,14565.0,94.0,8.0,3222.3404255319147,25778.723404255317
43951,14565.0,2.0,6.0,2558.5106382978724,15351.063829787236
43952,14566.0,14.0,7.0,4494.680851063829,31462.765957446805
43953,14567.0,56.0,50.0,1728.723404255319,86436.17021276595
43954,14567.0,92.0,10.0,2973.404255319149,29734.042553191488
43955,14567.0,111.0,4.0,1313.8297872340424,5255.31914893617
43956,14568.0,66.0,40.0,5047.872340425532,201914.89361702127
43957,14568.0,36.0,24.0,2420.2127659574467,58085.106382978716
43958,14568.0,87.0,14.0,484.04255319148933,6776.595744680851
43959,14569.0,105.0,9.0,2420.2127659574467,21781.91489361702
43960,14569.0,16.0,6.0,2323.404255319149,13940.425531914894
43961,14569.0,103.0,11.0,1797.8723404255318,19776.59574468085
43962,14570.0,105.0,1.0,2420.2127659574467,2420.2127659574467
43963,14570.0,8.0,2.0,1861.4893617021276,3722.978723404255
43964,14570.0,30.0,8.0,2904.255319148936,23234.042553191488
43965,14571.0,40.0,3.0,4287.234042553191,12861.702127659573
43966,14571.0,92.0,13.0,2973.404255319149,38654.255319148935
43967,14572.0,75.0,20.0,2696.808510638298,53936.17021276595
43968,14572.0,50.0,24.0,4287.234042553191,102893.61702127659
43969,14572.0,55.0,12.0,10925.531914893616,131106.38297872338
43970,14573.0,25.0,1.0,4978.723404255319,4978.723404255319
43971,14573.0,6.0,3.0,1521.276595744681,4563.829787234043
43972,14573.0,84.0,6.0,1244.6808510638298,7468.085106382979
43973,14573.0,13.0,2.0,2420.2127659574467,4840.425531914893
43974,14574.0,54.0,20.0,13553.191489361701,271063.829787234
43975,14574.0,18.0,10.0,2696.808510638298,26968.085106382976
43976,14574.0,59.0,28.0,2212.7659574468084,61957.446808510635
43977,14575.0,64.0,16.0,2323.404255319149,37174.46808510638
43978,14575.0,83.0,3.0,1106.3829787234042,3319.1489361702124
43979,14575.0,22.0,6.0,6306.382978723404,37838.29787234042
43980,14576.0,79.0,1.0,1147.872340425532,1147.872340425532
43981,14576.0,27.0,1.0,6707.446808510638,6707.446808510638
43982,14577.0,70.0,36.0,5670.212765957447,204127.6595744681
43983,14577.0,51.0,9.0,8989.361702127659,80904.25531914893
43984,14577.0,33.0,9.0,2696.808510638298,24271.27659574468
43985,14577.0,95.0,5.0,4135.106382978724,20675.531914893618
43986,14577.0,96.0,2.0,484.04255319148933,968.0851063829787
43987,14578.0,85.0,9.0,1175.531914893617,10579.787234042555
43988,14578.0,101.0,8.0,1382.9787234042553,11063.829787234043
43989,14578.0,41.0,2.0,1659.5744680851064,3319.148936170213
43990,14579.0,9.0,7.0,3457.446808510638,24202.127659574468
43991,14579.0,95.0,6.0,4135.106382978724,24810.63829787234
43992,14579.0,61.0,25.0,2171.276595744681,54281.914893617024
43993,14579.0,107.0,4.0,442.55319148936167,1770.2127659574467
43994,14580.0,7.0,6.0,1929.2553191489362,11575.531914893618
43995,14580.0,13.0,5.0,2420.2127659574467,12101.063829787234
43996,14580.0,77.0,8.0,898.9361702127659,7191.489361702127
43997,14580.0,53.0,2.0,10718.085106382978,21436.170212765956
43998,14580.0,39.0,7.0,3457.446808510638,24202.127659574468
43999,14581.0,77.0,5.0,898.9361702127659,4494.680851063829
44000,14582.0,105.0,12.0,2420.2127659574467,29042.553191489358
44001,14582.0,12.0,7.0,4287.234042553191,30010.638297872338
44002,14582.0,40.0,21.0,4287.234042553191,90031.91489361701
44003,14583.0,38.0,18.0,2696.808510638298,48542.55319148936
44004,14583.0,74.0,21.0,1521.276595744681,31946.8085106383
44005,14583.0,92.0,9.0,2973.404255319149,26760.63829787234
44006,14584.0,29.0,2.0,2475.531914893617,4951.063829787234
44007,14584.0,71.0,4.0,1970.7446808510638,7882.978723404255
44008,14585.0,43.0,25.0,1867.0212765957447,46675.53191489362
44009,14586.0,102.0,5.0,1659.5744680851064,8297.872340425532
44010,14586.0,57.0,11.0,1894.6808510638298,20841.489361702126
44011,14586.0,53.0,6.0,10718.085106382978,64308.51063829787
44012,14586.0,57.0,8.0,1894.6808510638298,15157.446808510638
44013,14587.0,74.0,46.0,1521.276595744681,69978.72340425532
44014,14587.0,42.0,25.0,2558.5106382978724,63962.76595744681
44015,14587.0,59.0,29.0,2212.7659574468084,64170.21276595745
44016,14588.0,60.0,39.0,2420.2127659574467,94388.29787234042
44017,14588.0,31.0,8.0,2323.404255319149,18587.23404255319
44018,14588.0,19.0,8.0,2399.468085106383,19195.744680851065
44019,14588.0,11.0,6.0,3734.0425531914893,22404.255319148935
44020,14588.0,52.0,11.0,7606.382978723404,83670.21276595745
44021,14589.0,57.0,45.0,1894.6808510638298,85260.63829787234
44022,14589.0,38.0,4.0,2696.808510638298,10787.234042553191
44023,14589.0,87.0,8.0,484.04255319148933,3872.3404255319147
44024,14589.0,15.0,2.0,2420.2127659574467,4840.425531914893
44025,14589.0,7.0,3.0,1929.2553191489362,5787.765957446809
44026,14590.0,66.0,34.0,5047.872340425532,171627.65957446807
44027,14590.0,41.0,10.0,1659.5744680851064,16595.744680851065
44028,14590.0,98.0,2.0,691.4893617021277,1382.9787234042553
44029,14591.0,32.0,9.0,3180.851063829787,28627.659574468085
44030,14591.0,41.0,18.0,1659.5744680851064,29872.340425531915
44031,14591.0,52.0,10.0,7606.382978723404,76063.82978723405
44032,14591.0,96.0,9.0,484.04255319148933,4356.382978723404
44033,14591.0,73.0,28.0,1825.5319148936169,51114.89361702127
44034,14592.0,13.0,4.0,2420.2127659574467,9680.851063829787
44035,14592.0,90.0,2.0,1037.2340425531916,2074.468085106383
44036,14593.0,61.0,6.0,2171.276595744681,13027.659574468085
44037,14593.0,72.0,33.0,2281.9148936170213,75303.1914893617
44038,14593.0,48.0,12.0,3042.553191489362,36510.63829787234
44039,14593.0,39.0,19.0,3457.446808510638,65691.48936170213
44040,14594.0,9.0,8.0,3457.446808510638,27659.574468085106
44041,14594.0,107.0,10.0,442.55319148936167,4425.531914893617
44042,14594.0,91.0,7.0,2420.2127659574467,16941.489361702126
44043,14594.0,88.0,6.0,898.9361702127659,5393.617021276596
