id_order,date,id_manager,id_invoice,sum,paid
15635,2024-04-28,2,15635.0,136361.70212765958,1
15636,2024-04-28,1,15636.0,43411.70212765958,1
15637,2024-04-28,1,15637.0,411899.4680851064,1
15638,2024-04-28,1,15638.0,82204.25531914894,1
15639,2024-04-28,2,15639.0,64903.19148936171,1
15640,2024-04-28,4,15640.0,137232.97872340423,1
15641,2024-04-28,1,15641.0,43148.936170212764,1
15642,2024-04-28,4,15642.0,154665.4255319149,1
15643,2024-04-28,3,15643.0,224734.04255319148,1
15644,2024-04-28,7,15644.0,75303.19148936169,1
15645,2024-04-28,7,15645.0,300424.46808510635,1
15646,2024-04-28,3,15646.0,25446.808510638297,1
15647,2024-04-28,2,15647.0,9335.106382978724,1
15648,2024-04-28,2,15648.0,13815.95744680851,1
15649,2024-04-28,3,15649.0,389225.5319148936,1
15650,2024-04-28,1,15650.0,51239.36170212766,1
15651,2024-04-28,3,15651.0,26276.595744680853,1
15652,2024-04-28,1,15652.0,184447.87234042553,1
15653,2024-04-28,2,15653.0,110389.36170212767,1
15654,2024-04-28,2,15654.0,50589.36170212766,1
15655,2024-04-28,4,15655.0,210904.25531914894,1
15656,2024-04-28,2,15656.0,229816.48936170212,1
15657,2024-04-28,3,15657.0,44531.914893617024,0
15658,2024-04-28,7,15658.0,80904.25531914893,1
15659,2024-04-28,4,15659.0,44601.06382978723,1
15660,2024-04-28,1,15660.0,43356.3829787234,1
15661,2024-04-28,7,15661.0,383231.70212765964,1
15662,2024-04-28,3,15662.0,64190.95744680851,1
15663,2024-04-28,4,15663.0,30148.936170212764,1
15664,2024-04-28,4,15664.0,30937.23404255319,1
15665,2024-04-28,7,15665.0,130898.93617021276,1
15666,2024-04-28,2,15666.0,313327.6595744681,1
15667,2024-04-28,1,15667.0,288572.3404255319,0
15668,2024-04-28,3,15668.0,215329.78723404257,1
15669,2024-04-29,6,15669.0,49482.97872340426,1
15670,2024-04-29,1,15670.0,59744.68085106383,1
15671,2024-04-29,7,15671.0,168944.6808510638,1
15672,2024-04-29,3,15672.0,53590.425531914894,1
15673,2024-04-29,6,15673.0,59260.63829787234,1
15674,2024-04-29,1,15674.0,299968.08510638296,1
15675,2024-04-29,3,15675.0,39276.595744680846,1
15676,2024-04-29,1,15676.0,26898.936170212764,0
15677,2024-04-29,2,15677.0,23697.340425531915,1
15678,2024-04-29,2,15678.0,92694.14893617021,1
15679,2024-04-29,7,15679.0,91822.87234042554,1
15680,2024-04-29,3,15680.0,66756.38297872341,1
15681,2024-04-29,6,15681.0,133332.97872340426,1
15682,2024-04-29,1,15682.0,180153.7234042553,1
15683,2024-04-29,2,15683.0,4287.234042553191,1
15684,2024-04-29,1,15684.0,150412.7659574468,1
15685,2024-04-29,1,15685.0,337861.7021276595,1
15686,2024-04-29,7,15686.0,110576.06382978722,1
15687,2024-04-29,6,15687.0,64792.55319148936,1
15688,2024-04-29,6,15688.0,82425.53191489361,1
15689,2024-04-29,3,15689.0,27770.212765957447,1
15690,2024-04-29,6,15690.0,68291.48936170213,1
15691,2024-04-29,2,15691.0,28129.787234042553,1
15692,2024-04-29,2,15692.0,154301.70212765958,1
15693,2024-04-29,2,15693.0,38308.51063829787,1
15694,2024-04-29,4,15694.0,61196.80851063829,0
15695,2024-04-29,7,15695.0,65435.638297872334,1
15696,2024-04-29,4,15696.0,68471.27659574468,1
15697,2024-04-29,2,15697.0,259737.23404255317,1
15698,2024-04-29,3,15698.0,102720.74468085106,1
15699,2024-04-29,7,15699.0,2032.9787234042553,0
15700,2024-04-29,3,15700.0,91373.40425531915,1
15701,2024-04-29,7,15701.0,59537.23404255319,1
15702,2024-04-29,7,15702.0,38488.29787234042,1
15703,2024-04-29,3,15703.0,43273.40425531915,1
15704,2024-04-29,7,15704.0,14521.276595744683,1
15705,2024-04-29,1,15705.0,27880.85106382979,0
15706,2024-04-29,1,15706.0,102395.74468085107,1
15707,2024-04-29,7,15707.0,33274.46808510638,1
15708,2024-04-29,7,15708.0,112173.40425531914,1
15709,2024-04-29,2,15709.0,83504.25531914893,1
15710,2024-04-30,5,15710.0,4978.723404255319,1
15711,2024-04-30,3,15711.0,30135.106382978724,0
15712,2024-04-30,6,15712.0,54765.95744680851,1
15713,2024-04-30,3,15713.0,12668.08510638298,1
15714,2024-04-30,5,15714.0,11990.425531914894,1
15715,2024-04-30,2,15715.0,85481.91489361704,1
15716,2024-04-30,3,15716.0,16581.91489361702,1
15717,2024-04-30,6,15717.0,251218.085106383,1
15718,2024-04-30,1,15718.0,14936.17021276596,0
15719,2024-04-30,7,15719.0,198429.78723404254,0
15720,2024-04-30,7,15720.0,101856.38297872341,1
15721,2024-04-30,3,15721.0,76520.21276595745,1
15722,2024-04-30,6,15722.0,27382.978723404252,1
15723,2024-04-30,2,15723.0,3761.702127659574,1
15724,2024-04-30,5,15724.0,45303.6170212766,1
15725,2024-04-30,1,15725.0,20357.44680851064,1
15726,2024-04-30,6,15726.0,166552.12765957444,1
15727,2024-04-30,5,15727.0,131590.4255319149,1
15728,2024-04-30,5,15728.0,45368.61702127659,1
15729,2024-04-30,2,15729.0,4840.425531914893,1
15730,2024-04-30,2,15730.0,48611.70212765958,1
15731,2024-04-30,7,15731.0,210323.40425531915,1
15732,2024-04-30,5,15732.0,134508.51063829786,1
15733,2024-04-30,5,15733.0,172775.5319148936,1
15734,2024-04-30,2,15734.0,178169.1489361702,1
15735,2024-04-30,2,15735.0,131659.5744680851,1
15736,2024-04-30,5,15736.0,327309.5744680851,1
15737,2024-04-30,3,15737.0,71168.08510638298,1
15738,2024-04-30,5,15738.0,38792.553191489365,1
15739,2024-04-30,2,15739.0,155336.17021276595,1
15740,2024-04-30,7,15740.0,68042.55319148935,1
15741,2024-04-30,7,15741.0,120803.19148936169,1
15742,2024-04-30,3,15742.0,30204.25531914894,1
15743,2024-04-30,5,15743.0,3319.148936170213,1
15744,2024-04-30,5,15744.0,131714.89361702127,1
15745,2024-04-30,7,15745.0,38004.255319148935,1
15746,2024-04-30,3,15746.0,72537.23404255319,0
15747,2024-05-01,3,15747.0,268781.914893617,1
15748,2024-05-01,6,15748.0,105808.93617021276,1
15749,2024-05-01,5,15749.0,73021.27659574468,1
15750,2024-05-01,3,15750.0,182732.97872340426,1
15751,2024-05-01,7,15751.0,22556.382978723403,1
15752,2024-05-01,7,15752.0,194101.06382978722,1
15753,2024-05-01,5,15753.0,133568.08510638296,1
15754,2024-05-01,1,15754.0,91207.44680851065,0
15755,2024-05-01,7,15755.0,47035.10638297872,1
15756,2024-05-01,5,15756.0,9127.659574468085,1
15757,2024-05-01,7,15757.0,18614.893617021276,1
15758,2024-05-01,5,15758.0,155903.1914893617,1
15759,2024-05-01,3,15759.0,134978.72340425532,0
15760,2024-05-01,7,15760.0,77709.5744680851,1
15761,2024-05-01,3,15761.0,229629.78723404254,1
15762,2024-05-01,6,15762.0,120664.89361702127,1
15763,2024-05-01,7,15763.0,16941.489361702126,1
15764,2024-05-01,3,15764.0,162707.44680851063,1
15765,2024-05-01,3,15765.0,11340.425531914894,1
15766,2024-05-01,5,15766.0,22819.14893617021,1
15767,2024-05-01,1,15767.0,317393.61702127656,1
15768,2024-05-01,5,15768.0,5808.510638297872,1
15769,2024-05-01,7,15769.0,150191.48936170214,0
15770,2024-05-01,7,15770.0,438017.02127659565,1
15771,2024-05-01,5,15771.0,57324.46808510639,1
15772,2024-05-01,1,15772.0,146858.51063829786,0
15773,2024-05-01,1,15773.0,34228.72340425532,1
15774,2024-05-01,6,15774.0,52760.63829787234,1
15775,2024-05-01,3,15775.0,26484.042553191488,0
15776,2024-05-01,5,15776.0,98620.21276595743,1
15777,2024-05-01,1,15777.0,98454.25531914893,1
15778,2024-05-01,3,15778.0,105963.82978723405,1
15779,2024-05-01,7,15779.0,264356.3829787234,1
15780,2024-05-01,3,15780.0,78511.70212765958,1
15781,2024-05-01,5,15781.0,10953.191489361701,1
15782,2024-05-01,3,15782.0,36814.89361702128,1
15783,2024-05-02,4,15783.0,60325.53191489362,0
15784,2024-05-02,5,15784.0,94111.70212765958,1
15785,2024-05-02,3,15785.0,247470.21276595743,0
15786,2024-05-02,4,15786.0,116239.36170212766,1
15787,2024-05-02,3,15787.0,428446.80851063825,1
15788,2024-05-02,6,15788.0,41724.46808510639,1
15789,2024-05-02,6,15789.0,146042.55319148937,1
15790,2024-05-02,3,15790.0,20910.63829787234,0
15791,2024-05-02,4,15791.0,19500.0,1
15792,2024-05-02,3,15792.0,44047.87234042553,1
15793,2024-05-02,6,15793.0,33205.31914893617,1
15794,2024-05-02,4,15794.0,35750.0,1
15795,2024-05-02,3,15795.0,147176.59574468085,1
15796,2024-05-02,3,15796.0,7198.404255319149,1
15797,2024-05-02,4,15797.0,116170.21276595743,1
15798,2024-05-02,4,15798.0,170251.59574468085,0
15799,2024-05-02,6,15799.0,109255.31914893616,1
15800,2024-05-02,5,15800.0,68734.04255319148,1
15801,2024-05-02,4,15801.0,190159.5744680851,0
15802,2024-05-02,3,15802.0,30702.127659574468,1
15803,2024-05-02,6,15803.0,26622.340425531915,1
15804,2024-05-02,6,15804.0,29042.553191489358,1
15805,2024-05-02,4,15805.0,77377.65957446808,1
15806,2024-05-02,4,15806.0,397537.2340425532,1
15807,2024-05-02,3,15807.0,165335.10638297873,1
15808,2024-05-02,5,15808.0,1244.6808510638298,1
15809,2024-05-02,6,15809.0,76478.72340425532,1
15810,2024-05-02,5,15810.0,96172.3404255319,1
15811,2024-05-02,5,15811.0,328111.7021276596,1
15812,2024-05-02,5,15812.0,3595.7446808510635,1
15813,2024-05-02,5,15813.0,106660.85106382977,1
15814,2024-05-02,4,15814.0,197530.8510638298,1
15815,2024-05-02,3,15815.0,142018.085106383,0
15816,2024-05-02,4,15816.0,197973.40425531915,1
15817,2024-05-02,3,15817.0,273138.2978723404,1
15818,2024-05-02,6,15818.0,3457.446808510638,1
15819,2024-05-02,3,15819.0,21007.44680851064,1
15820,2024-05-02,6,15820.0,115824.46808510637,1
15821,2024-05-03,2,15821.0,21228.723404255317,0
15822,2024-05-03,4,15822.0,94734.0425531915,0
15823,2024-05-03,4,15823.0,28503.191489361703,1
15824,2024-05-03,2,15824.0,32569.14893617021,1
15825,2024-05-03,2,15825.0,133504.46808510637,1
15826,2024-05-03,2,15826.0,54641.48936170213,1
15827,2024-05-03,6,15827.0,102506.3829787234,1
15828,2024-05-03,6,15828.0,132786.70212765958,1
15829,2024-05-03,2,15829.0,60532.97872340426,1
15830,2024-05-03,2,15830.0,45285.63829787234,1
15831,2024-05-03,4,15831.0,37478.72340425532,1
15832,2024-05-03,4,15832.0,18822.340425531915,1
15833,2024-05-03,2,15833.0,180990.4255319149,1
15834,2024-05-03,2,15834.0,46675.531914893625,1
15835,2024-05-03,4,15835.0,39362.34042553192,0
15836,2024-05-03,6,15836.0,141983.51063829786,1
15837,2024-05-03,5,15837.0,38861.70212765957,1
15838,2024-05-03,2,15838.0,39000.0,1
15839,2024-05-03,2,15839.0,422292.5531914893,1
15840,2024-05-03,4,15840.0,69632.97872340426,1
15841,2024-05-03,4,15841.0,43218.085106382976,1
15842,2024-05-03,6,15842.0,39414.89361702128,0
15843,2024-05-03,6,15843.0,197420.21276595743,0
15844,2024-05-03,5,15844.0,8989.36170212766,1
15845,2024-05-03,4,15845.0,129557.44680851063,1
15846,2024-05-03,5,15846.0,140524.46808510637,1
15847,2024-05-03,6,15847.0,20122.340425531915,1
15848,2024-05-03,5,15848.0,26968.085106382976,1
15849,2024-05-03,4,15849.0,19970.212765957447,1
15850,2024-05-03,4,15850.0,26318.085106382976,1
15851,2024-05-03,4,15851.0,20537.23404255319,1
15852,2024-05-03,6,15852.0,124329.78723404255,1
15853,2024-05-03,2,15853.0,132918.085106383,1
15854,2024-05-03,6,15854.0,98481.91489361702,1
15855,2024-05-03,4,15855.0,105797.87234042553,1
15856,2024-05-03,5,15856.0,367872.34042553185,1
15857,2024-05-03,5,15857.0,99851.06382978724,1
15858,2024-05-03,5,15858.0,298308.5106382979,1
15859,2024-05-03,6,15859.0,7053.191489361703,1
15860,2024-05-03,4,15860.0,91815.9574468085,1
15861,2024-05-03,4,15861.0,29872.340425531915,1
15862,2024-05-03,5,15862.0,51170.21276595745,1
15863,2024-05-04,5,15863.0,94761.70212765958,0
15864,2024-05-04,2,15864.0,79936.17021276595,1
15865,2024-05-04,7,15865.0,31310.63829787234,1
15866,2024-05-04,7,15866.0,17425.531914893618,1
15867,2024-05-04,2,15867.0,90156.38297872341,0
15868,2024-05-04,7,15868.0,15765.957446808508,1
15869,2024-05-04,2,15869.0,118037.23404255317,1
15870,2024-05-04,2,15870.0,65829.78723404255,1
15871,2024-05-04,7,15871.0,63617.02127659574,1
15872,2024-05-04,4,15872.0,125297.87234042553,1
15873,2024-05-04,4,15873.0,98606.38297872341,0
15874,2024-05-04,2,15874.0,12446.808510638297,1
15875,2024-05-04,4,15875.0,464445.7446808511,0
15876,2024-05-04,7,15876.0,100998.93617021276,1
15877,2024-05-04,4,15877.0,39760.63829787234,1
15878,2024-05-04,1,15878.0,78359.5744680851,0
15879,2024-05-04,2,15879.0,407715.95744680846,1
15880,2024-05-04,2,15880.0,81526.59574468085,1
15881,2024-05-04,4,15881.0,48196.8085106383,1
15882,2024-05-04,1,15882.0,208290.4255319149,1
15883,2024-05-04,5,15883.0,11617.021276595744,1
15884,2024-05-04,1,15884.0,25834.042553191488,0
15885,2024-05-04,2,15885.0,43397.872340425536,1
15886,2024-05-04,2,15886.0,45500.0,1
15887,2024-05-04,1,15887.0,145517.02127659574,1
15888,2024-05-04,4,15888.0,61404.25531914894,1
15889,2024-05-04,2,15889.0,68250.0,1
15890,2024-05-04,1,15890.0,133941.48936170212,0
15891,2024-05-04,1,15891.0,141547.87234042553,1
15892,2024-05-04,2,15892.0,97845.74468085106,0
15893,2024-05-04,1,15893.0,20993.617021276594,1
15894,2024-05-04,5,15894.0,25654.255319148935,1
15895,2024-05-04,7,15895.0,414063.82978723396,0
15896,2024-05-04,7,15896.0,174075.5319148936,1
15897,2024-05-04,7,15897.0,55236.17021276595,1
15898,2024-05-04,4,15898.0,59551.06382978724,0
15899,2024-05-04,4,15899.0,90917.02127659574,1
15900,2024-05-04,2,15900.0,157106.3829787234,1
15901,2024-05-04,1,15901.0,152141.48936170214,0
15902,2024-05-04,4,15902.0,182027.6595744681,1
15903,2024-05-04,2,15903.0,30135.106382978727,1
15904,2024-05-04,5,15904.0,41613.82978723404,1
15905,2024-05-04,4,15905.0,111642.3404255319,1
15906,2024-05-05,1,15906.0,44946.80851063829,1
15907,2024-05-05,4,15907.0,107125.53191489361,1
15908,2024-05-05,1,15908.0,30840.425531914894,1
15909,2024-05-05,7,15909.0,116474.46808510639,0
15910,2024-05-05,7,15910.0,51031.914893617024,1
15911,2024-05-05,2,15911.0,55526.59574468085,1
15912,2024-05-05,3,15912.0,69148.93617021276,1
15913,2024-05-05,7,15913.0,129723.40425531914,1
15914,2024-05-05,3,15914.0,48440.21276595745,1
15915,2024-05-05,1,15915.0,66479.78723404255,1
15916,2024-05-05,2,15916.0,286193.61702127656,1
15917,2024-05-05,4,15917.0,56342.553191489365,1
15918,2024-05-05,1,15918.0,53867.02127659574,1
15919,2024-05-05,3,15919.0,28281.91489361702,0
15920,2024-05-05,2,15920.0,203712.7659574468,1
15921,2024-05-05,4,15921.0,9680.851063829788,0
15922,2024-05-05,1,15922.0,40936.17021276595,1
15923,2024-05-05,7,15923.0,130691.48936170213,0
15924,2024-05-05,1,15924.0,75828.72340425532,1
15925,2024-05-05,3,15925.0,65878.1914893617,1
15926,2024-05-05,3,15926.0,73297.87234042553,1
15927,2024-05-05,7,15927.0,249005.31914893616,1
15928,2024-05-05,2,15928.0,103806.3829787234,1
15929,2024-05-05,4,15929.0,116571.27659574467,1
15930,2024-05-05,7,15930.0,12225.531914893616,1
15931,2024-05-05,1,15931.0,109255.31914893616,1
15932,2024-05-05,7,15932.0,28835.106382978724,1
15933,2024-05-05,2,15933.0,194502.12765957447,1
15934,2024-05-05,1,15934.0,98468.08510638296,1
15935,2024-05-05,3,15935.0,65345.744680851065,1
15936,2024-05-05,7,15936.0,30868.08510638298,1
15937,2024-05-05,1,15937.0,10178.72340425532,1
15938,2024-05-05,3,15938.0,35044.68085106383,1
15939,2024-05-05,1,15939.0,75317.02127659574,1
15940,2024-05-05,4,15940.0,14790.95744680851,1
15941,2024-05-05,7,15941.0,30978.723404255317,1
15942,2024-05-05,3,15942.0,88510.63829787234,1
15943,2024-05-05,2,15943.0,9680.851063829787,0
15944,2024-05-05,4,15944.0,418364.89361702127,1
15945,2024-05-05,2,15945.0,60885.63829787234,1
15946,2024-05-05,7,15946.0,120070.21276595743,1
15947,2024-05-05,1,15947.0,227223.40425531912,1
15948,2024-05-05,3,15948.0,52573.936170212764,0
15949,2024-05-06,3,15949.0,442.55319148936167,1
15950,2024-05-06,6,15950.0,128617.02127659574,1
15951,2024-05-06,4,15951.0,28765.95744680851,1
15952,2024-05-06,4,15952.0,50202.12765957446,1
15953,2024-05-06,4,15953.0,10787.234042553191,0
15954,2024-05-06,3,15954.0,6361.702127659574,1
15955,2024-05-06,3,15955.0,45569.14893617021,1
15956,2024-05-06,7,15956.0,14977.659574468085,1
15957,2024-05-06,1,15957.0,23178.72340425532,1
15958,2024-05-06,2,15958.0,10206.382978723403,1
15959,2024-05-06,3,15959.0,348164.89361702127,1
15960,2024-05-06,2,15960.0,203394.6808510638,1
15961,2024-05-06,2,15961.0,113445.74468085106,1
15962,2024-05-06,6,15962.0,27521.27659574468,1
15963,2024-05-06,6,15963.0,178224.46808510635,1
15964,2024-05-06,3,15964.0,44017.44680851064,1
15965,2024-05-06,4,15965.0,61072.34042553192,1
15966,2024-05-06,2,15966.0,385159.5744680851,1
15967,2024-05-06,7,15967.0,14936.170212765957,1
15968,2024-05-06,1,15968.0,358717.0212765957,1
15969,2024-05-06,2,15969.0,19914.893617021276,1
15970,2024-05-06,1,15970.0,14936.170212765957,1
15971,2024-05-06,2,15971.0,6914.893617021276,1
15972,2024-05-06,1,15972.0,117414.89361702128,1
15973,2024-05-06,2,15973.0,46426.595744680846,1
15974,2024-05-06,1,15974.0,166482.97872340426,1
15975,2024-05-06,2,15975.0,24181.382978723403,1
15976,2024-05-06,3,15976.0,35750.0,1
15977,2024-05-06,4,15977.0,200808.51063829788,1
15978,2024-05-06,1,15978.0,24561.702127659577,1
15979,2024-05-07,2,15979.0,227500.0,1
15980,2024-05-07,5,15980.0,92701.06382978725,1
15981,2024-05-07,7,15981.0,71202.65957446808,1
15982,2024-05-07,3,15982.0,110638.29787234042,1
15983,2024-05-07,1,15983.0,33896.8085106383,1
15984,2024-05-07,3,15984.0,37340.425531914894,1
15985,2024-05-07,2,15985.0,77792.55319148935,1
15986,2024-05-07,6,15986.0,67420.21276595745,1
15987,2024-05-07,2,15987.0,51363.82978723404,1
15988,2024-05-07,7,15988.0,5808.510638297872,1
15989,2024-05-07,7,15989.0,62469.148936170204,1
15990,2024-05-07,6,15990.0,62994.68085106383,1
15991,2024-05-07,7,15991.0,49088.82978723404,1
15992,2024-05-07,5,15992.0,141547.87234042553,1
15993,2024-05-07,1,15993.0,184523.93617021275,1
15994,2024-05-07,3,15994.0,89174.46808510637,1
15995,2024-05-07,6,15995.0,37824.46808510638,1
15996,2024-05-07,2,15996.0,4107.446808510638,1
15997,2024-05-07,1,15997.0,74113.82978723403,0
15998,2024-05-07,5,15998.0,248288.93617021275,1
15999,2024-05-07,2,15999.0,61431.914893617024,0
16000,2024-05-07,3,16000.0,47712.765957446805,1
16001,2024-05-07,6,16001.0,210212.7659574468,1
16002,2024-05-07,3,16002.0,105023.40425531914,1
16003,2024-05-07,3,16003.0,114925.53191489363,1
16004,2024-05-07,6,16004.0,68913.82978723405,1
16005,2024-05-07,6,16005.0,294795.74468085106,1
16006,2024-05-07,5,16006.0,191646.27659574465,1
16007,2024-05-07,3,16007.0,2489.3617021276596,1
16008,2024-05-07,3,16008.0,21297.872340425532,0
16009,2024-05-08,6,16009.0,71347.87234042553,1
16010,2024-05-08,1,16010.0,182968.08510638296,1
16011,2024-05-08,3,16011.0,86986.59574468085,1
16012,2024-05-08,7,16012.0,335925.53191489365,1
16013,2024-05-08,6,16013.0,396845.7446808511,0
16014,2024-05-08,6,16014.0,97804.25531914894,1
16015,2024-05-08,1,16015.0,224402.12765957447,1
16016,2024-05-08,1,16016.0,4314.893617021276,1
16017,2024-05-08,3,16017.0,11202.127659574468,1
16018,2024-05-08,5,16018.0,151228.72340425532,1
16019,2024-05-08,5,16019.0,56148.936170212764,1
16020,2024-05-08,7,16020.0,77834.04255319148,1
16021,2024-05-08,1,16021.0,414686.1702127659,1
16022,2024-05-08,5,16022.0,71361.70212765958,1
16023,2024-05-08,6,16023.0,31974.468085106382,0
16024,2024-05-08,5,16024.0,45500.0,1
16025,2024-05-08,6,16025.0,38308.51063829787,1
16026,2024-05-08,3,16026.0,70075.53191489361,1
16027,2024-05-08,5,16027.0,9307.446808510638,0
16028,2024-05-08,7,16028.0,334099.99999999994,1
16029,2024-05-08,6,16029.0,98800.0,1
16030,2024-05-08,1,16030.0,72122.34042553192,1
16031,2024-05-08,6,16031.0,24229.787234042553,1
16032,2024-05-08,5,16032.0,129668.08510638299,0
16033,2024-05-08,3,16033.0,55180.85106382978,1
16034,2024-05-08,7,16034.0,70172.3404255319,1
16035,2024-05-08,3,16035.0,135559.5744680851,1
16036,2024-05-08,7,16036.0,61072.34042553192,1
16037,2024-05-08,3,16037.0,39276.59574468085,1
16038,2024-05-09,4,16038.0,136513.82978723405,1
16039,2024-05-09,5,16039.0,26000.0,1
16040,2024-05-09,5,16040.0,45638.29787234042,1
16041,2024-05-09,6,16041.0,65981.91489361701,1
16042,2024-05-09,4,16042.0,70697.87234042553,1
16043,2024-05-09,6,16043.0,26809.042553191488,1
16044,2024-05-09,3,16044.0,232547.87234042553,1
16045,2024-05-09,5,16045.0,189122.3404255319,1
16046,2024-05-09,5,16046.0,93295.74468085106,1
16047,2024-05-09,3,16047.0,13034.574468085106,0
16048,2024-05-09,5,16048.0,31863.82978723404,1
16049,2024-05-09,5,16049.0,273926.59574468085,1
16050,2024-05-09,4,16050.0,5932.978723404255,1
16051,2024-05-09,4,16051.0,38446.8085106383,0
16052,2024-05-09,5,16052.0,10925.531914893618,1
16053,2024-05-09,4,16053.0,203436.17021276595,1
16054,2024-05-09,6,16054.0,19361.702127659573,1
16055,2024-05-09,3,16055.0,69978.72340425532,1
16056,2024-05-09,6,16056.0,148891.48936170212,1
16057,2024-05-09,4,16057.0,58472.34042553192,0
16058,2024-05-09,3,16058.0,7454.255319148936,1
16059,2024-05-09,4,16059.0,9888.297872340425,0
16060,2024-05-09,3,16060.0,24755.31914893617,1
16061,2024-05-09,5,16061.0,115976.59574468085,1
16062,2024-05-09,5,16062.0,19340.95744680851,1
16063,2024-05-09,5,16063.0,16194.68085106383,1
16064,2024-05-09,5,16064.0,19804.255319148935,1
16065,2024-05-09,6,16065.0,117755.10638297872,1
16066,2024-05-09,4,16066.0,93689.89361702127,1
16067,2024-05-09,6,16067.0,48680.85106382979,1
16068,2024-05-09,6,16068.0,211761.70212765958,0
16069,2024-05-09,3,16069.0,82881.91489361701,1
16070,2024-05-09,6,16070.0,21111.17021276596,1
16071,2024-05-09,4,16071.0,37755.31914893617,1
16072,2024-05-10,4,16072.0,149015.95744680852,1
16073,2024-05-10,4,16073.0,50859.04255319149,1
16074,2024-05-10,2,16074.0,125021.27659574467,0
16075,2024-05-10,2,16075.0,84223.40425531914,0
16076,2024-05-10,6,16076.0,151035.10638297873,1
16077,2024-05-10,2,16077.0,11202.127659574468,1
16078,2024-05-10,5,16078.0,310506.3829787234,1
16079,2024-05-10,5,16079.0,41689.89361702128,1
16080,2024-05-10,4,16080.0,27313.82978723404,1
16081,2024-05-10,4,16081.0,68479.5744680851,1
16082,2024-05-10,2,16082.0,224803.19148936166,1
16083,2024-05-10,4,16083.0,25626.59574468085,0
16084,2024-05-10,2,16084.0,36712.55319148936,1
16085,2024-05-10,2,16085.0,123112.7659574468,1
16086,2024-05-10,4,16086.0,14521.276595744679,1
16087,2024-05-10,6,16087.0,13000.0,1
16088,2024-05-10,2,16088.0,54337.234042553195,1
16089,2024-05-10,2,16089.0,20841.489361702126,1
16090,2024-05-10,4,16090.0,285170.21276595746,1
16091,2024-05-10,6,16091.0,118452.12765957446,1
16092,2024-05-10,5,16092.0,12101.063829787234,1
16093,2024-05-10,2,16093.0,312398.29787234036,1
16094,2024-05-10,2,16094.0,100418.08510638298,1
16095,2024-05-10,4,16095.0,64280.85106382979,1
16096,2024-05-10,6,16096.0,20537.234042553195,0
16097,2024-05-10,6,16097.0,214264.89361702127,1
16098,2024-05-10,5,16098.0,356905.31914893613,1
16099,2024-05-10,6,16099.0,302837.76595744677,1
16100,2024-05-10,6,16100.0,19015.957446808512,1
16101,2024-05-10,4,16101.0,143940.4255319149,0
16102,2024-05-10,4,16102.0,55243.085106382976,0
16103,2024-05-10,6,16103.0,45361.70212765957,1
16104,2024-05-10,5,16104.0,3388.2978723404253,1
16105,2024-05-10,6,16105.0,26968.085106382976,1
16106,2024-05-10,4,16106.0,233474.46808510637,1
16107,2024-05-10,4,16107.0,7551.063829787234,1
16108,2024-05-10,4,16108.0,59537.234042553195,1
16109,2024-05-10,6,16109.0,57946.80851063829,1
16110,2024-05-10,2,16110.0,21228.723404255317,1
16111,2024-05-10,2,16111.0,236682.97872340426,1
16112,2024-05-10,5,16112.0,133090.95744680852,1
16113,2024-05-10,5,16113.0,309123.40425531915,0
16114,2024-05-10,2,16114.0,29131.063829787232,1
16115,2024-05-10,2,16115.0,52138.29787234042,1
16116,2024-05-11,5,16116.0,17287.23404255319,1
16117,2024-05-11,4,16117.0,87127.65957446808,1
16118,2024-05-11,5,16118.0,124260.63829787234,1
16119,2024-05-11,1,16119.0,13691.489361702126,1
16120,2024-05-11,5,16120.0,167948.93617021275,1
16121,2024-05-11,5,16121.0,7578.723404255319,1
16122,2024-05-11,5,16122.0,18670.212765957447,1
16123,2024-05-11,1,16123.0,127648.93617021275,1
16124,2024-05-11,4,16124.0,79521.27659574468,1
16125,2024-05-11,2,16125.0,309593.6170212766,1
16126,2024-05-11,7,16126.0,368563.829787234,1
16127,2024-05-11,5,16127.0,73436.17021276595,1
16128,2024-05-11,1,16128.0,28696.808510638297,1
16129,2024-05-11,5,16129.0,97776.59574468085,1
16130,2024-05-11,7,16130.0,118037.23404255317,1
16131,2024-05-11,7,16131.0,115478.72340425532,1
16132,2024-05-11,2,16132.0,61957.446808510635,1
16133,2024-05-11,1,16133.0,112864.89361702127,1
16134,2024-05-11,5,16134.0,41254.255319148935,1
16135,2024-05-11,7,16135.0,68077.12765957446,0
16136,2024-05-11,7,16136.0,73775.0,1
16137,2024-05-11,1,16137.0,46813.82978723404,0
16138,2024-05-11,7,16138.0,8159.574468085107,1
16139,2024-05-11,7,16139.0,28281.914893617024,1
16140,2024-05-11,2,16140.0,130553.19148936169,1
16141,2024-05-11,5,16141.0,55817.02127659574,1
16142,2024-05-11,2,16142.0,113846.8085106383,1
16143,2024-05-11,7,16143.0,72288.29787234042,0
16144,2024-05-11,4,16144.0,10372.340425531915,1
16145,2024-05-11,2,16145.0,74819.14893617021,1
16146,2024-05-11,4,16146.0,130954.25531914894,1
16147,2024-05-11,1,16147.0,229436.17021276592,1
16148,2024-05-11,7,16148.0,7606.382978723404,1
16149,2024-05-11,5,16149.0,56148.936170212764,1
16150,2024-05-11,2,16150.0,189786.17021276598,1
16151,2024-05-11,5,16151.0,242851.06382978722,1
16152,2024-05-11,7,16152.0,19361.702127659573,1
16153,2024-05-11,5,16153.0,21367.021276595748,1
